Tuotekoodi;Laatu;Määrittely;Tuotenimi;Paksuus;Tuoteryhmä;Lisänimi;Halkaisija;Seinämä;Muu mitta;Pinta;Yksikkö paino;Paineluokka;Lisätiedot;Toleranssi;Sisähalkaisija;Leveys;Paksuus;Korkeus/pituus;Eräkoko
ASV0502015;EN 1.4301/1.4307;50X20X1.5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;1,00;;Vetokirkas;1,62;;;;;50.0;;20.0;6
ASV0502020;EN 1.4301/1.4307;50X20X2.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;2,00;;Vetokirkas;2,13;;;;;50.0;;20.0;6
ASV0502515;EN 1.4301/1.4307;50X25X1.5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;1,00;;Vetokirkas;1,73;;;;;50.0;;25.0;6
ASV0502520;EN 1.4301/1.4307;50X25X2.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;2,00;;Vetokirkas;2,29;;;;;50.0;;25.0;6
ASV0503015;EN 1.4301/1.4307;50X30X1.5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;1,00;;Vetokirkas;1,86;;;;;50.0;;30.0;6
ASV0503020;EN 1.4301/1.4307;50X30X2.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;2,00;;Vetokirkas;2,45;;;;;50.0;;30.0;6
ASV0503030;EN 1.4301/1.4307;50X30X3.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;3,6;;;;;50.0;;30.0;6
ASV0602015;EN 1.4301/1.4307;60X20X1.5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;1,00;;Vetokirkas;1,86;;;;;60.0;;20.0;6
ASV0602020;EN 1.4301/1.4307;60X20X2.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;2,00;;Vetokirkas;2,45;;;;;60.0;;20.0;6
ASV0603015;EN 1.4301/1.4307;60X30X1.5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;1,00;;Vetokirkas;2,1;;;;;60.0;;30.0;6
ASV0603020;EN 1.4301/1.4307;60X30X2.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;2,00;;Vetokirkas;2,77;;;;;60.0;;30.0;6
ASV0603030;EN 1.4301/1.4307;60X30X3.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;4,08;;;;;60.0;;30.0;6
ASV0604015;EN 1.4301/1.4307;60X40X1.5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;1,00;;Vetokirkas;2,34;;;;;60.0;;40.0;6
ASV0604020;EN 1.4301/1.4307;60X40X2.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;2,00;;Vetokirkas;3,09;;;;;60.0;;40.0;6
ASV0604030;EN 1.4301/1.4307;60X40X3.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;4,56;;;;;60.0;;40.0;6
ASV0604040;EN 1.4301/1.4307;60X40X4.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;4,00;;Vetokirkas;5,98;;;;;60.0;;40.0;6
ASV0804020;EN 1.4301/1.4307;80X40X2.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;2,00;;Vetokirkas;3,73;;;;;80.0;;40.0;6
ASV0804030;EN 1.4301/1.4307;80X40X3.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;5,52;;;;;80.0;;40.0;6
ASV0804040;EN 1.4301/1.4307;80X40X4.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;4,00;;Vetokirkas;7,25;;;;;80.0;;40.0;6
ASV0806030;EN 1.4301/1.4307;80X60X3.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;6,47;;;;;80.0;;60.0;6
ASV0806040;EN 1.4301/1.4307;80X60X4.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;4,00;;Vetokirkas;8,53;;;;;80.0;;60.0;6
ASV1004030;EN 1.4301/1.4307;100X40X3.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;6,47;;;;;100.0;;40.0;6
ASV1004040;EN 1.4301/1.4307;100X40X4.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;4,00;;Vetokirkas;8,53;;;;;100.0;;40.0;6
ASV1004050;EN 1.4301/1.4307;100X40X5.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;5,00;;Vetokirkas;10,76;;;;;100.0;;40.0;6
ASV1005020;EN 1.4301/1.4307;100X50X2;SUORAKAIDEPUTKI;0;Suorakaideputki;;;2,00;;Vetokirkas;4,69;;;;;100.0;;50.0;6
ASV1005030;EN 1.4301/1.4307;100X50X3;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;6,95;;;;;100.0;;50.0;6
ASV1005040;EN 1.4301/1.4307;100X50X4;SUORAKAIDEPUTKI;0;Suorakaideputki;;;4,00;;Vetokirkas;9,17;;;;;100.0;;50.0;6
ASV1005050;EN 1.4301/1.4307;100X50X5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;5,00;;Vetokirkas;11,34;;;;;100.0;;50.0;6
ASV1005060;EN 1.4301/1.4307;100X50X6;SUORAKAIDEPUTKI;0;Suorakaideputki;;;6,00;;Vetokirkas;13,45;;;;;100.0;;50.0;6
ASV1006030;EN 1.4301/1.4307;100X60X3.0;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;7,43;;;;;100.0;;60.0;6
ASV1006040;EN 1.4301/1.4307;100X60X4;SUORAKAIDEPUTKI;0;Suorakaideputki;;;4,00;;Vetokirkas;9,81;;;;;100.0;;60.0;6
ASV1006050;EN 1.4301/1.4307;100X60X5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;5,00;;Vetokirkas;12,13;;;;;100.0;;60.0;6
ASV1204020;EN 1.4301/1.4307;120X40X2;SUORAKAIDEPUTKI;0;Suorakaideputki;;;2,00;;Vetokirkas;5;;;;;120.0;;40.0;6
ASV1204030;EN 1.4301/1.4307;120X40X3;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;7,43;;;;;120.0;;40.0;6
ASV1206030;EN 1.4301/1.4307;120X60X3;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;8,39;;;;;120.0;;60.0;6
ASV1208030;EN 1.4301/1.4307;120X80X3;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;9,34;;;;;120.0;;80.0;6
ASV1208040;EN 1.4301/1.4307;120X80X4;SUORAKAIDEPUTKI;0;Suorakaideputki;;;4,00;;Vetokirkas;12,36;;;;;120.0;;80.0;6
ASV1208050;EN 1.4301/1.4307;120X80X5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;5,00;;Vetokirkas;15,32;;;;;120.0;;80.0;6
ASV15010050;EN 1.4301/1.4307;150X100X5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;5,00;;Vetokirkas;19,4;;;;;150.0;;100.0;6
ASV15010060;EN 1.4301/1.4307;150X100X6;SUORAKAIDEPUTKI;0;Suorakaideputki;;;6,00;;Vetokirkas;23;;;;;150.0;;100.0;6
ASV1505030;EN 1.4301/1.4307;150X50X3;SUORAKAIDEPUTKI;0;Suorakaideputki;;;3,00;;Vetokirkas;9,54;;;;;150.0;;50.0;6
ASV1608050;EN 1.4301/1.4307;160X80X5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;5,00;;Vetokirkas;18,51;;;;;160.0;;80.0;6
ASV20010050;EN 1.4301/1.4307;200X100X5;SUORAKAIDEPUTKI;0;Suorakaideputki;;;5,00;;Vetokirkas;23,3;;;;;200.0;;100.0;6
ASV999;;;SUORAKAIDEPUTKI AISI 304;0;Suorakaideputki;;;;;Vetokirkas;0;;;;;;;;6
ATH02115;EN 1.4307;21.3X1.5;T-HAARA HITSATTU EN10253-4;0;T-haara;;21,30;1,00;;;0,15;;;;;;;;1
ATH02120;EN 1.4307;21.3X2.0 L50;T-HAARA HITSATTU EN10253-4;0;T-haara;;21,30;2,00;;;0,05;;;;;;;;1
ATH02127;AISI 304;21.34x2.77;"T-HAARA, 1/2"" SCH 40 S";0;T-haara;;21,34;1,00;;;0,8;;;;;;;;1
ATH02620;EN 1.4307;26.9X2.0 L58;T-HAARA HITSATTU EN10253-4;0;T-haara;;26,90;2,00;;;0,09;;;;;;;;1
ATH02629;AISI 304;26.67x2.87;"T-HAARA, 3/4"" SCH 40 S";0;T-haara;;26,67;1,00;;;1,1;;;;;;;;1
ATH03320;EN 1.4307;33.7X2.0 L76;T-HAARA HITSATTU EN10253-4;0;T-haara;;33,70;2,00;;;0,33;;;;;;;;1
ATH04215;AISI 304;42.4X1.5;T-HAARA;0;T-haara;;42,40;1,00;;;0,32;;;;;;;;1
ATH04220;EN 1.4307;42.4X2.0 L95;T-HAARA HITSATTU EN10253-4;0;T-haara;;42,40;2,00;;;0,29;;;;;;;;1
ATH04815;AISI 304;48.3X1.5;T-HAARA;0;T-haara;;48,30;1,00;;;0,37;;;;;;;;1
ATH04820;EN 1.4307;48.3X2.0 L114;T-HAARA HITSATTU EN10253-4;0;T-haara;;48,30;2,00;;;0,3;;;;;;;;1
ATH06015;AISI 304;60.3X1.5;T-HAARA;0;T-haara;;60,30;1,00;;;0,5;;;;;;;;1
ATH06020;EN 1.4307;60.3X2.0 L127;T-HAARA HITSATTU EN10253-4;0;T-haara;;60,30;2,00;;;0,4;;;;;;;;1
ATH06020L;EN 1.4307;60.3X2.0 L230 lyhyt oksa;T-HAARA HITSATTU EN10253-4;0;T-haara;;60,30;2,00;;;0,67;;;;;;;;1
ATH06025;AISI 304;60.3X2.5;T-HAARA;0;T-haara;;60,30;2,00;;;0,84;;;;;;;;1
ATH07620;EN 1.4307;76.1X2.0 L152;T-HAARA HITSATTU EN10253-4;0;T-haara;;76,10;2,00;;;0,55;;;;;;;;1
ATH07625;AISI 304;76.1X2.5;T-HAARA;0;T-haara;;76,10;2,00;;;1,2;;;;;;;;1
ATH08820;EN 1.4307;88.9X2.0 L171;T-HAARA HITSATTU EN10253-4;0;T-haara;;88,90;2,00;;;0,8;;;;;;;;1
ATH08825;AISI 304;88.9X2.5;T-HAARA;0;T-haara;;88,90;2,00;;;1,5;;;;;;;;1
ATH11420;EN 1.4307;114.3X2.0 L210;T-HAARA HITSATTU EN10253-4;0;T-haara;;114,30;2,00;;;1,18;;;;;;;;1
ATH11425;AISI 304;114.3X2.5;T-HAARA;0;T-haara;;114,30;2,00;;;2,03;;;;;;;;1
ATH12920;EN 1.4307;129.0X2.0 L248;T-HAARA HITSATTU EN10253-4;0;T-haara;;129,00;2,00;;;1,3;;;;;;;;1
ATH13920;EN 1.4307;139.7X2.0 L248;T-HAARA HITSATTU EN10253-4;0;T-haara;;139,70;2,00;;;1,5;;;;;;;;1
ATH13925;AISI 304;139.7X2.5;T-HAARA;0;T-haara;;139,70;2,00;;;2,79;;;;;;;;1
ATH13930;EN 1.4307;139.7X3.0 L248;T-HAARA HITSATTU EN10253-4;0;T-haara;;139,70;3,00;;;3,55;;;;;;;;1
ATH16820;EN 1.4307;168.3X2.0 L286;T-HAARA HITSATTU EN10253-4;0;T-haara;;168,30;2,00;;;2,2;;;;;;;;1
ATH16825;AISI 304;168.3X2.5;T-HAARA;0;T-haara;;168,30;2,00;;;3,71;;;;;;;;1
ATH16830;EN 1.4307;168.3X3.0 L286;T-HAARA HITSATTU EN10253-4;0;T-haara;;168,30;3,00;;;3,55;;;;;;;;1
ATH21920;EN 1.4307;219.1X2.0 L356;T-HAARA HITSATTU EN10253-4;0;T-haara;;219,10;2,00;;;3,4;;;;;;;;1
ATH21930;EN 1.4307;219.1X3.0 L356;T-HAARA HITSATTU EN10253-4;0;T-haara;;219,10;3,00;;;7,21;;;;;;;;1
ATH21960;AISI 304;219.1X6.0;T-HAARA;0;T-haara;;219,10;6,00;;;16;;;;;;;;1
ATH27320;AISI 304;273.0X2.0;T-HAARA;0;T-haara;;273,00;2,00;;;10;;;;;;;;1
ATH27330;EN 1.4307;273.0X3.0 L432;T-HAARA HITSATTU EN10253-4;0;T-haara;;273,00;3,00;;;10;;;;;;;;1
ATH27380;AISI 304;273.0X8.0;T-HAARA;0;T-haara;;273,00;8,00;;;28;;;;;;;;1
ATH30630;AISI 304;306.0X3.0;T-HAARA;0;T-haara;;306,00;3,00;;;10;;;;;;;;1
ATH32320;EN 1.4307;323.9X2.0 L508;T-HAARA ISTUTETTU EN10253;0;T-haara;;323,90;2,00;;;13;;;;;;;;1
ATH32330;EN 1.4307;323.9X3.0 L508 equal pressed;T-HAARA EN10253-3;0;T-haara;;323,90;3,00;;;15,62;;;;;;;;1
ATH999;;;T-HAARA;0;Meijeri T-haara;;;;;;0;;;;;;;;1
ATP0301030M;EN 1.4301;3.0X1000X3000;KYYNELLEVY, Mandorla;0;Kyynellevy;;;;;;84;;;;;1000;3,00;3000;
ATP0301225;EN 1.4301;3.0X1250X2500;Kyynellevy, Prässätty;0;Kyynellevy;Teräslevy Kyynellevy Materiaalitodistus EN 10204/3.1;;;;;75;;;;;1250;3,00;2500;
ATP0301225M;EN 1.4301;3.0X1250X2500;KYYNELLEVY, Mandorla;0;Kyynellevy;;;;;;94;;;;;1250;3,00;2500;
ATP0301230M;EN 1.4301;3.0X1250X3000;Kyynellevy, Prässätty;0;Kyynellevy;;;;;;90;;;;;1250;3,00;3000;
ATP0401225M;EN 1.4301;4.0X1250X2500;Kyynellevy, Prässätty;0;Kyynellevy;;;;;;100;;;;;1250;4,00;2500;
ATP0401230M;EN 1.4301;4.0X1250X3000;KYYNELLEVY, Mandorla;0;Kyynellevy;;;;;;100;;;;;1250;4,00;2500;
ATP0401530M;EN 1.4301;4.0X1500X3000;KYYNELLEVY, Mandorla;0;Kyynellevy;;;;;;160;;;;;1500;4,00;3000;
ATP999;;;KYYNELLEVY;0;Kyynellevy;;;;;;0;;;;;;;;
ATPR030X03;EN 1.4301;30X30X3MM;T-PROFIILI LASERHITSATTU;0;T-profiili;T-Profiili EN 10088 - ASTM A276 EN 10055 h=30 b=30 t=3 L=6000-6200 Materiaalitodistus EN 10204/3.1;30,00;;;;1,38;;;;;;;;
ATPR040X04;EN 1.4301;40X40X4MM;T-PROFIILI LASERHITSATTU;0;T-profiili;T-Profiili EN 10088 - ASTM A276 EN 10055 h=40 b=40 t=4 L=6000-6200 Materiaalitodistus EN 10204/3.1;40,00;;;;2,45;;;;;;;;
ATPR050X05;EN 1.4301;50X50X5MM;T-PROFIILI LASERHITSATTU;0;T-profiili;T-Profiili EN 10088 - ASTM A276 EN 10055 h=50 b=50 t=5 L=6000-6200 Materiaalitodistus EN 10204/3.1;50,00;;;;3,81;;;;;;;;
ATPR060X06;EN 1.4301;60X60X6 MM;T-PROFIILI LASERHITSATTU;0;T-profiili;T-Profiili EN 10088 - ASTM A276 EN 10055 h=60 b=60 t=6 L=6000-6200 Materiaalitodistus EN 10204/3.1;60,00;;;;5,49;;;;;;;;
ATPR080X08;EN 1.4301;80X80X8 MM;T-PROFIILI LASERHITSATTU;0;T-profiili;T-Profiili EN 10088 - ASTM A276 EN 10055 h=80 b=80 t=8 L=6000-6200 Materiaalitodistus EN 10204/3.1;80,00;;;;9,74;;;;;;;;
ATPR100X10;EN 1.4301;100X100X10MM;T-PROFIILI LASERHITSATTU;0;T-profiili;T-Profiili EN 10088 - ASTM A276 EN 10055 h=100 b=100 t=10 L=6000-6200 Materiaalitodistus EN 10204/3.1;100,00;;;;15,21;;;;;;;;
ATPR999;EN 1.4301;;T-PROFIILI;0;T-profiili;;;;;;0;;;;;;;;
AUAP080X040X05;EN 1.4301;80X40X5 MM;U-PALKKI EN 10365;0;U-palkki;UAP-Profiili EN 10088 - ASTM A276 EN 10279, EN 10365 h=80 b=40 tw=5 tf=5 L=6000-6200 Materiaalitodistus EN 10204/3.1 ;80,00;;;;5,93;;;;;;;;
AUAP100X050X05;EN 1.4301;100X50X5MM;U-PALKKI EN 10365;0;U-palkki;UAP-Profiili EN 10088 - ASTM A276 EN 10279, EN 10365 h=100 b=50 tw=5 tf=5 L=6000-6200 Materiaalitodistus EN 10204/3.1;100,00;;;;7,51;;;;;;;;
AUAP100X050X06;EN 1.4301;100X50X6MM;U-PALKKI EN 10365;0;U-palkki;UAP-Profiili EN 10088 - ASTM A276 EN 10279, EN 10365 h=100 b=50 tw=6 tf=6 L=6000-6200 Materiaalitodistus EN 10204/3.1;100,00;;;;8,91;;;;;;;;
AULE0200;EN 1.4301/1.4307;200 PN10;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 200;;;;16,5;PN 10;TYPE05;;;;;;1
AULE0250;EN 1.4301/1.4307;250 PN10;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 250;;;;24;PN 10;TYPE05;;;;;;1
AULE0300;EN 1.4301/1.4307;300 PN10;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 300;;;;31;PN 10;TYPE05;;;;;;1
AULE0350;EN 1.4301/1.4307;350 PN10;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 350;;;;39,5;PN 10;TYPE05;;;;;;1
AULE0400;EN 1.4301/1.4307;400 PN10;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 400;;;;49,5;PN 10;TYPE05;;;;;;1
AULE0500;EN 1.4301/1.4307;500 PN10;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 500;;;;75,2;PN 10;TYPE05;;;;;;1
AULE0600;EN 1.4301/1.4307;600 PN10;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 600;;;;50;PN 10;TYPE05;;;;;;1
AULE0700;EN 1.4301/1.4307;700 PN10;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 700;;;;183;PN 10;TYPE05;;;;;;1
AULE0800;EN 1.4301/1.4307;800 PN10;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 800;;;;297;PN 10;TYPE05;;;;;;1
AULE1050;EN 1.4301/1.4307;50 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 50;;;;2;PN 16;TYPE05;;;;;;1
AULE1065;EN 1.4301/1.4307;65 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 65;;;;3,5;PN 16;TYPE05;;;;;;1
AULE1065-8;EN 1.4301/1.4307;65 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 65;;;;3,5;PN 16;TYPE05;;;;;;1
AULE1080;EN 1.4301/1.4307;80 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 80;;;;4,5;PN 16;TYPE05;;;;;;1
AULE1100;EN 1.4301/1.4307;100 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 100;;;;5,5;PN 16;TYPE05;;;;;;1
AULE1125;EN 1.4301/1.4307;125 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 125;;;;8;PN 16;TYPE05;;;;;;1
AULE1150;EN 1.4301/1.4307;150 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 150;;;;10,5;PN 16;TYPE05;;;;;;1
AULE1200;EN 1.4301/1.4307;200 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 200;;;;16,5;PN 16;TYPE05;;;;;;1
AULE1250;EN 1.4301/1.4307;250 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 250;;;;25;PN 16;TYPE05;;;;;;1
AULE1300;EN 1.4301/1.4307;300 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 300;;;;35;PN 16;TYPE05;;;;;;1
AULE1350;EN 1.4301/1.4307;350 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 350;;;;48;PN 16;TYPE05;;;;;;1
AULE1400;EN 1.4301/1.4307;400 PN16;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 400;;;;63,5;PN 16;TYPE05;;;;;;1
AULE4010;EN 1.4301/1.4307;10 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 10;;;;1;PN 40;TYPE05;;;;;;1
AULE4015;EN 1.4301/1.4307;15 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 15;;;;1;PN 40;TYPE05;;;;;;1
AULE4020;EN 1.4301/1.4307;20 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 20;;;;1;PN 40;TYPE05;;;;;;1
AULE4025;EN 1.4301/1.4307;25 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 25;;;;1,5;PN 40;TYPE05;;;;;;1
AULE4032;EN 1.4301/1.4307;32 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 32;;;;2;PN 40;TYPE05;;;;;;1
AULE4040;EN 1.4301/1.4307;40 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 40;;;;2,5;PN 40;TYPE05;;;;;;1
AULE4050;EN 1.4301/1.4307;50 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 50;;;;3,2;PN 40;TYPE05;;;;;;1
AULE4065;EN 1.4301/1.4307;65 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 65;;;;4,3;PN 40;TYPE05;;;;;;1
AULE4080;EN 1.4301/1.4307;80 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 80;;;;4,75;PN 40;TYPE05;;;;;;1
AULE4100;EN 1.4301/1.4307;100 PN40;UMPILAIPPA EN1092-1 TYPE05;0;Umpilaippa EN1092-1 TYPE05A;;DN 100;;;;7,5;PN 40;TYPE05;;;;;;1
AUNP040X020X04;EN 1.4301;40X20X4X4.5MM;UNP-PROFIILI EN10365/EN10279;0;UNP-profiili;UNP-Profiili EN 10088-3, EN 10088-5, EN 10279 h=40 b=20 tw=4 tf=4.5 L=6000-6200 Materiaalitodistus EN 10204/3.1;40,00;;;;2,55;;;;;;;;
AUNP040X035X05;EN 1.4301;40X35X5X7MM;UNP-PROFIILI EN10365/EN10279;0;UNP-profiili;UNP-Profiili EN 10088-3, EN 10088-5, EN 10279 h=40 b=35 tw=5 tf=7 L=6000-6200 Materiaalitodistus EN 10204/3.1;40,00;;;;5,2;;;;;;;;
AUNP065X042X05;EN 1.4301;65X42X5.5X7.5 MM;UNP-PROFIILI EN10365/EN10279;0;UNP-profiili;UNP-Profiili EN 10088-3, EN 10088-5, EN 10279 h=65 b=42 tw=5.5 tf=7.5 L=6000-6200 Materiaalitodistus EN 10204/3.1;65,00;;;;7,6;;;;;;;;
AUNP080X045X06;EN 1.4301;80X45X6X8 MM;UNP-PROFIILI EN10365/EN10279;0;UNP-profiili;UNP-Profiili EN 10088-3, EN 10088-5, EN 10279 h=80 b=45 tw=6 tf=8  L=6000-6200 Materiaalitodistus EN 10204/3.1;80,00;;;;9,2;;;;;;;;
AUNP100X050X06;EN 1.4301;100X50X6X8.5MM;UNP-PROFIILI EN10365/EN10279;0;UNP-profiili;UNP-Profiili EN 10088-3, EN 10088-5, EN 10279 h=100 b=50 tw=6 tf=8.5 L=6000-6200 Materiaalitodistus EN 10204/3.1;100,00;;;;11,3;;;;;;;;
AUNP120X055X07;EN 1.4301;120X55X7X9MM;UNP-PROFIILI EN10365/EN10279;0;UNP-profiili;UNP-Profiili EN 10088-3, EN 10088-5, EN 10279 h=120 b=55 tw=7 tf=9 L=6000-6200 Materiaalitodistus EN 10204/3.1;120,00;;;;13,95;;;;;;;;
AUNP140X060X07;EN 1.4301;140X60X7X10MM;UNP-PROFIILI EN10365/EN10279;0;UNP-profiili;UNP-Profiili EN 10088-3, EN 10088-5, EN 10279 h=140 b=60 tw=7 tf=10 L=6000-6200 Materiaalitodistus EN 10204/3.1;140,00;;;;17,2;;;;;;;;
AUNP160X065X07;EN 1.4301;160X65X7.5X10.5MM;UNP-PROFIILI EN10365/EN10279;0;UNP-profiili;UNP-Profiili EN 10088-3, EN 10088-5, EN 10279 h=160 b=65 tw=7.5 tf=10.5 L=6000-6200 Materiaalitodistus EN 10204/3.1;160,00;;;;19,65;;;;;;;;
AUNP999;EN 1.4301;;UNP-PROFIILI;0;UNP-profiili;;;;;;0;;;;;;;;
AVS999;;;SUPISTUSKARTIO VINO;0;Supistuskartiot;;;;;;0;;;;;;;;1
B4K05;EN 1.4404;5X5 MM;NELIÖTERÄS;0;Neliöteräs;;5,00;5,00;;;0,2;;;;;;;;
B4K08;EN 1.4404;8X 8MM;NELIÖTERÄS;0;Neliöteräs;;8,00;8,00;;;0,5;;;;;;;;
B4K10;EN 1.4404;10X10 MM;NELIÖTERÄS, VEDETTY h11;0;Neliöteräs;;10,00;10,00;;;0,79;;;;;;;;
B4K10KUVA;EN 1.4404;10X10 MM;NELIÖTERÄS, VALSSATTU;0;Neliöteräs;;10,00;10,00;;;0,79;;;;;;;;
B4K12;EN 1.4404;12X12 MM;NELIÖTERÄS, VEDETTY h11;0;Neliöteräs;;12,00;12,00;;;1,13;;;;;;;;
B4K15;EN 1.4404;15X15 MM;NELIÖTERÄS, VEDETTY h11;0;Neliöteräs;;15,00;15,00;;;1,77;;;;;;;;
B4K15KUVA;EN 1.4404;15X15 MM;NELIÖTERÄS, VALSSATTU;0;Neliöteräs;;15,00;15,00;;;1,77;;;;;;;;
B4K20;EN 1.4404;20X20 MM;NELIÖTERÄS, VEDETTY h11;0;Neliöteräs;;20,00;20,00;;;3,14;;;;;;;;
B4K20KUVA;EN 1.4404;20X20 MM;NELIÖTERÄS, VALSSATTU;0;Neliöteräs;;20,00;20,00;;;3,14;;;;;;;;
B4K25;EN 1.4404;25X25 MM;NELIÖTERÄS, VALSSATTU;0;Neliöteräs;;25,00;25,00;;;4,91;;;;;;;;
B4K30;EN 1.4404;30X30 MM;NELIÖTERÄS;0;Neliöteräs;;30,00;30,00;;;7,07;;;;;;;;
B4K30h;EN 1.4404;30X30 MM;NELIÖTERÄS, VEDETTY h11;0;Neliöteräs;;30,00;30,00;;;7,07;;;;;;;;
B4K35;EN 1.4404;35X35 MM;NELIÖTERÄS;0;Neliöteräs;;35,00;35,00;;;9,62;;;;;;;;
B4K40;EN 1.4404;40X40 MM;NELIÖTERÄS;0;Neliöteräs;;40,00;40,00;;;12,56;;;;;;;;
B4K40h;EN 1.4404;40X40 MM;NELIÖTERÄS, VEDETTY h11;0;Neliöteräs;;40,00;40,00;;;12,56;;;;;;;;
B4K45;EN 1.4404;45X45 MM;NELIÖTERÄS;0;Neliöteräs;;45,00;45,00;;;15,9;;;;;;;;
B4K50;EN 1.4404;50X50 MM;NELIÖTERÄS;0;Neliöteräs;;50,00;50,00;;;19,62;;;;;;;;
